@CWAVERAGERATING,@CWTOTALCOMMENT,@PROCESSIDENTIFIER,@MATURITYLEVEL,@CANDIDATE,@ALTERNATENAME,@SPLITNAME,@FRAMEWORXSTATUS,@CANDIDATEMANDATORY,@CANDIDATEEXPLANATORY,@UNIQUEIDENTIFIER,@NAME,@NOTESFROMPREVIOUSDEVELOPMENT,@CANDIDATEOPTIONAL,@BRIEFDESCRIPTION,@SPECIFICATION,@EXPLANATORY,@TYPE,@DELETEDPROCESS,@DATEVALIDATED,@WHENCREATED,@MANDATORY,@OPTIONAL,@VALIDATED,@EXPORTFLAG,@NEWPROCESSIDENTIFIER,@SORTID,@TEMPLATE,@WHENUPDATED,@REFERENCES,@NOTE,@ETOMPROCESSCONTEXT,@DESCRIPTION,@INTERACTION,@CANDIDATEINTERACTIONS,@EHEALTHDESCRIPTION,@EHEALTHNAME,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED
0.0,0.0,1.2.2.3.1.2,6c6a1773598011df88790026b9bf6441,0,4.3.1.2 Analyze Service Classes,Analyze Service Classes,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,00686f4176c111e1a8e8002564cb911c,Analyze Service Classes,,Reserved for future use.,"These processes undertake the necessary analysis to identify potential service classes, compare current service classes with the identified required service classes.",,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T17:25:14,Reserved for future use.,Reserved for future use.,0,0,1.4.3.1.1,01.04.03.01.01,0,2017-07-13T20:12:27,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.2.3.1.3,6c6a1773598011df88790026b9bf6441,0,4.3.1.3 Develop Service Classes,Develop Service Classes,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,00686f4476c111e1a8e8002564cb911c,Develop Service Classes,,Reserved for future use.,These processes develop new service class ideas. The new service class ideas include an analysis of the customer value proposition.,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T17:25:14,Reserved for future use.,Reserved for future use.,0,0,1.4.3.1.2,01.04.03.01.02,0,2017-07-13T20:12:27,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.2.3.3.1,6c6a1773598011df88790026b9bf6441,0,4.3.3.1 Develop Service Business Proposal,Develop Service Business Proposal,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,00686f4776c111e1a8e8002564cb911c,Develop Service Business Proposal,,Reserved for future use.,"These processes develop and document business proposals for the identified new or enhanced Service ideas (including if necessary a business case). The business proposal (or business case) identifies the new service requirements, including the specific resource components which underpin the service. The business proposal also identifies the service development, management and operations costs and anticipated benefits, including forecast demand, performance gains, productivity gains and/or operational cost improvements. The business proposal also includes an assessment of the risks and the competitive positioning of the service proposal. As a part of the business proposal development a feasibility assessment can be produced. Potential parties who can assist in the development of the service classes are also identified (note that commercial arrangements may already be in place with these potential party).",,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T17:25:14,Reserved for future use.,Reserved for future use.,0,0,1.4.3.3.1,01.04.03.03.01,0,2017-07-13T20:12:27,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.2.3.3.2,6c6a1773598011df88790026b9bf6441,0,4.3.3.2 Gain Service Business Proposal Approval,Gain Service Business Proposal Approval,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,00686f4a76c111e1a8e8002564cb911c,Gain Service Business Proposal Approval,,Reserved for future use.,"These processes manage approval of the business proposal, and as a result of the approval, necessary staff and other resources are made available.",,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T17:25:14,Reserved for future use.,Reserved for future use.,0,0,1.4.3.3.2,01.04.03.03.02,0,2017-07-13T20:12:27,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.2.3.4.1,6c6a1773598011df88790026b9bf6441,0,4.3.4.1 Develop Detailed Service Technical Specifications,Develop Detailed Service Technical Specifications,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,00686f4d76c111e1a8e8002564cb911c,Develop Detailed Service Technical Specifications,,Reserved for future use.,These processes develop and document the required service features for the systems and network infrastructure as agreed through the Develop New Service Business Proposal processes. The processes ensure that all detailed specifications are produced and appropriately documented. Additionally the processes ensure that the documentation is captured in an appropriate enterprise repository.,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T17:25:14,Reserved for future use.,Reserved for future use.,0,0,1.4.3.4.1,01.04.03.04.01,0,2017-07-13T20:12:27,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.2.3.4.2,6c6a1773598011df88790026b9bf6441,0,4.3.4.2 Develop Detailed Service Support Specifications,Develop Detailed Service Support Specifications,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,00686f5076c111e1a8e8002564cb911c,Develop Detailed Service Support Specifications,,Reserved for future use.,These processes develop and document the specific underpinning resource requirements and selections required for the systems and network infrastructure as agreed through the Develop New Service Business Proposal processes. The processes ensure that all detailed specifications are produced and appropriately documented. Additionally the processes ensure that the documentation is captured in an appropriate enterprise repository.,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T17:25:14,Reserved for future use.,Reserved for future use.,0,0,1.4.3.4.2,01.04.03.04.02,0,2017-07-13T20:12:27,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.2.3.4.3,6c6a1773598011df88790026b9bf6441,0,4.3.4.3 Develop Detailed Service Operational Specifications,Develop Detailed Service Operational Specifications,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,00686f5376c111e1a8e8002564cb911c,Develop Detailed Service Operational Specifications,,Reserved for future use.,"These processes develop and document the specific operational, and quality requirements and support activities, and any service specific data required for the systems and network infrastructure required for the systems and network infrastructure as agreed through the Develop New Service Business Proposal processes. The processes ensure that all detailed specifications are produced and appropriately documented. Additionally the processes ensure that the documentation is captured in an appropriate enterprise repository.",,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T17:25:14,Reserved for future use.,Reserved for future use.,0,0,1.4.3.4.3,01.04.03.04.03,0,2017-07-13T20:12:27,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.2.3.4.4,6c6a1773598011df88790026b9bf6441,0,4.3.4.4 Develop Detailed Service Customer Manuals,Develop Detailed Service Customer Manuals,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,00686f5676c111e1a8e8002564cb911c,Develop Detailed Service Customer Manuals,,Reserved for future use.,These processes develop and document the customer manuals as agreed through the Develop New Service Business Proposal processes. The processes ensure that all detailed specifications are produced and appropriately documented. Additionally the processes ensure that the documentation is captured in an appropriate enterprise repository.,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T17:25:14,Reserved for future use.,Reserved for future use.,0,0,1.4.3.4.4,01.04.03.04.04,0,2017-07-13T20:12:27,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.2.3.5.1,6c6a1773598011df88790026b9bf6441,0,4.3.5.1 Identify Required Processes & Procedures for Services,Identify Required Processes & Procedures for Services,b4509c908eca11e5bf18002590713bc0,,,00686f5976c111e1a8e8002564cb911c,Identify Required Processes & Procedures for Services,,,"These processes ensure that all operational processes and procedures, IT systems changes, network changes, channel changes, operational procedures, testing tools and procedures, etc. required to support the new service class/component are identified.",,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T17:25:14,Reserved for future use.,Reserved for future use.,0,0,1.4.3.5.1,01.04.03.05.01,0,2017-07-13T20:12:27,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.2.3.5.2,6c6a1773598011df88790026b9bf6441,-1,4.3.5.2 Develop Required Processes & Procedures for Services,Develop Required Processes & Procedures for Services,b4509c908eca11e5bf18002590713bc0,,,00686f5c76c111e1a8e8002564cb911c,Develop Required Processes & Procedures for Services,,,"These processes ensure that all operational processes and procedures, IT systems changes, network changes, channel changes, operational procedures, testing tools and procedures, etc. required to support the new service class/component are developed.",,"These processes ensure the co-coordinated development in line with the approved business case of all required new or enhanced service classes/components for that business case across the enterprise. These processes have both program/project management aspects and technical/operational specification aspects, with the detailed management of individual service class deployment managed by the Manage Service Deployment processes.
As well as developing new service classes these processes manage upgrades or enhancements to existing service classes, as the need to review operational and other support is also relevant for upgrading existing classes/components. 
Note that management of major new or enhanced infrastructure delivery to support service development is managed within the Service Capability Delivery process.",7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T17:25:14,Reserved for future use.,Reserved for future use.,0,0,1.4.3.5.2,01.04.03.05.02,0,2017-07-13T20:12:27,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.2.3.5.5,6c6a1773598011df88790026b9bf6441,0,4.3.5.5 Produce Supporting Documentation & Training Packages for Services,Produce Supporting Documentation & Training Packages for Services,b4509c908eca11e5bf18002590713bc0,,,00686f5f76c111e1a8e8002564cb911c,Produce Supporting Documentation & Training Packages for Services,,,These processes ensure that the necessary documentation and training packages are produced to support the operation of the new service class.,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T17:25:14,Reserved for future use.,Reserved for future use.,0,0,1.4.3.5.5,01.04.03.05.05,0,2017-07-13T20:12:27,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.2.3.5.3,6c6a1773598011df88790026b9bf6441,0,4.3.5.3 Develop Service & Operational Agreements for Services,Develop Service & Operational Agreements for Services,b4509c908eca11e5bf18002590713bc0,,,00686f6276c111e1a8e8002564cb911c,Develop Service & Operational Agreements for Services,,,"These processes ensure that the required service level agreements and operational level agreements are developed and agreed for each resource class deployed, and that any party operational support has been identified.",,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T17:25:15,Reserved for future use.,Reserved for future use.,0,0,1.4.3.5.3,01.04.03.05.03,0,2017-07-13T20:12:27,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,,,,ADMIN,ADMIN,DFREED,,,
