@CWTOTALCOMMENT,@TAMMATURITYLEVEL,@OVERVIEWTXT,@SPLITNAME,@NAME,@CWAVERAGERATING,@DATEVALIDATED,@VALIDATED,@SORTID,@EXPORTFLAG,@UNIQUEIDENTIFIER,@BUSINESSCONTEXT,@TYPE,@TAMAPPLICATIONIDENTIFIER,@DESCRIPTION,@FUNTIONALITY,@DELETEDAPP,@TEMPLATE,@WHENUPDATED,@FRAMEWORXSTATUS,@WHENCREATED,@SUPPORTEDCONTRACTS,@FUNCTIONALITYTXT,@SUPPORTEDBUSINESSSERVICESTXT,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS
0.0,39bed8be4ca211e39beff81a67018365,,Financial Reporting,Financial Reporting,0.0,1899-12-30T00:00:00,0,05.09.03,0,1cb2376c200311dc87c600059a3c7800,,e1ba9cf239d811db9075004096a6c0fb,5.9.3,Financial Reporting applications provide customer financial data to downstream systems and processes.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7601.17744""></HEAD>
<BODY><FONT size=2 face=Arial>
<P><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'; FONT-SIZE: 10pt"">Financial 
Reporting applications provide data presenting summaries of the financial 
activities of customer accounts. It includes a set of debt aging reports and 
proof &amp; balance reports. Furthermore, this application provides tax 
information to Corporate Tax in support of tax compliance. Financial Reporting 
also prepares account revenue details to be gathered into data warehouse to 
facilitate decision support. Some of the data includes account number, dollar 
amount, product / service, adjustment amount and payment amount as well as all 
of the revenue and charges to be journalized.</SPAN><?xml:namespace prefix = o 
ns = ""urn:schemas-microsoft-com:office:office"" 
/><o:p></o:p></P></FONT></BODY></HTML>",0,0,2017-07-12T14:37:04,5c8068728eca11e5bf18002590713bc0,2007-06-21T09:24:26,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,BI Supporting Applications,BI Supporting Applications(Deleted),0.0,1899-12-30T00:00:00,0,09.06.03.04,0,1d686914305f11df955c001de065480b,,a4afc310752511db93fa000e3573f0d3,9.6.3.4(This Application ID has been deliberately unused!),"BI Supporting Applications is a layer that contains components for managing metadata and providing supplemental information to the layers above, such as reference hierarchies and dimensions for organization or product filtering.

 Its position in the stack shows that these components generally support the Delivery Mechanism, Reporting, and Performance Management layers – these layers comprise the ‘Information Delivery’ layer indicated in high level conceptual models of BI/BI/Data Warehousing.

Several components in this layer are considered to be more in the Knowledge Management domain and are not specific to BI, therefore, they were placed out of scope.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML xmlns:o = ""urn:schemas-microsoft-com:office:office""><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7600.16722""></HEAD>
<BODY>
<P><FONT size=2 face=Arial>The BI Supporting Application Layer includes the 
following functionality:</FONT></P>
<UL type=disc>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Collaboration <o:p></o:p></FONT></FONT></SPAN>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Life-cycle mgt. <o:p></o:p></FONT></FONT></SPAN>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Localization <o:p></o:p></FONT></FONT></SPAN>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>QA <o:p></o:p></FONT></FONT></SPAN>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Software Version Control 
  <o:p></o:p></FONT></FONT></SPAN>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Metadata - Management, Repositories 
  <o:p></o:p></FONT></FONT></SPAN>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>ECM <o:p></o:p></FONT></FONT></SPAN>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>eLearning <o:p></o:p></FONT></FONT></SPAN>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>MDM 
<o:p></o:p></FONT></FONT></SPAN></LI></UL></BODY></HTML>",0,0,2019-05-30T09:18:26,5c8068728eca11e5bf18002590713bc0,2010-03-15T14:18:13,,,,EVOLVEADMIN,EVOLVEADMIN,ATALMOR,,
0.0,39bed8be4ca211e39beff81a67018365,,Service Test Command and Control,Service Test Command and Control,0.0,1899-12-30T00:00:00,0,06.08.03,0,1d9517a047dc11df8c200026b9bf6441,,e1ba9cf239d811db9075004096a6c0fb,6.8.3,"The Service Test Command and Control application provides the necessary functionality to access, command, and control the devices required for service testing.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7600.16535""></HEAD>
<BODY>
<P><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'""><FONT size=2>The Service Test 
Command and Control application provides the necessary functionality 
to:</FONT></SPAN></P>
<UL type=disc>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><FONT size=2><SPAN 
  style=""FONT-FAMILY: 'Arial','sans-serif'; mso-fareast-font-family: 'Times New Roman'"">Access 
  the various&nbsp;service test devices </SPAN><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""><?xml:namespace prefix = o 
  ns = ""urn:schemas-microsoft-com:office:office"" 
/><o:p></o:p></SPAN></FONT></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN 
  style=""FONT-FAMILY: 'Arial','sans-serif'; mso-fareast-font-family: 'Times New Roman'""><FONT 
  size=2>Command and control the various service test devices required to 
  perform service testing</FONT> </SPAN><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""><o:p></o:p></SPAN></LI></UL></BODY></HTML>",0,0,2017-07-12T14:37:06,5c8068728eca11e5bf18002590713bc0,2010-04-14T11:40:57,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Business Intelligence (BI),Business Intelligence (BI)(Deleted),0.0,1899-12-30T00:00:00,0,,0,1df6f66c305e11df955c001de065480b,,e1ba9cf239d811db9075004096a6c0fb,9.6.3(This Application ID has been deliberately unused!),"Business Intelligence (BI) refers to skills, technologies, applications and practices used to help a business acquire a better understanding of its commercial context. Business Intelligence may also refer to the collected information itself (from Wikipedia).

Business Intelligence/Data Warehousing (BIDW) is the delivery of business information required to effectively manage corporate operations. It includes both tactical and strategic decision making activities, compliance and regulatory reporting, and operational & transactional management/monitoring. 

These functions are performed by a virtual team from various IT organizations within the enerprise.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7601.17785""></HEAD>
<BODY>
<P style=""MARGIN: 0in 0in 10pt"" class=MsoNormal><SPAN 
style=""mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri""><FONT 
size=2 face=Arial>BI technologies provide historical, current, and predictive 
views of business operations. Common functions of Business Intelligence are (but 
not limited to):</FONT></SPAN></P>
<UL>
  <LI>
  <DIV 
  style=""TEXT-INDENT: -0.25in; MARGIN: 0in 0in 0pt 0.5in; mso-add-space: auto"" 
  class=MsoListParagraphCxSpFirst><FONT size=2 face=Arial><SPAN 
  style=""mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri"">Delivery 
  Mechanisms</SPAN></FONT></DIV>
  <LI>
  <DIV 
  style=""TEXT-INDENT: -0.25in; MARGIN: 0in 0in 0pt 0.5in; mso-add-space: auto"" 
  class=MsoListParagraphCxSpMiddle><FONT size=2 face=Arial><SPAN 
  style=""mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri"">Reporting</SPAN></FONT></DIV>
  <LI>
  <DIV 
  style=""TEXT-INDENT: -0.25in; MARGIN: 0in 0in 0pt 0.5in; mso-add-space: auto"" 
  class=MsoListParagraphCxSpMiddle><FONT size=2 face=Arial><SPAN 
  style=""mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri"">Performance 
  Management</SPAN></FONT></DIV>
  <LI>
  <DIV 
  style=""TEXT-INDENT: -0.25in; MARGIN: 0in 0in 0pt 0.5in; mso-add-space: auto"" 
  class=MsoListParagraphCxSpMiddle><FONT size=2 face=Arial><SPAN 
  style=""mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri"">Supporting 
  Applications</SPAN></FONT></DIV>
  <LI>
  <DIV 
  style=""TEXT-INDENT: -0.25in; MARGIN: 0in 0in 0pt 0.5in; mso-add-space: auto"" 
  class=MsoListParagraphCxSpMiddle><FONT size=2 face=Arial><SPAN 
  style=""mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri"">Analytics</SPAN></FONT></DIV>
  <LI>
  <DIV style=""TEXT-INDENT: -0.25in; MARGIN: 0in 0in 10pt 0.5in"" 
  class=MsoListParagraphCxSpLast><FONT size=2 face=Arial><SPAN 
  style=""mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri"">Data 
  Management</SPAN></FONT></DIV></LI></UL>
<P><FONT size=2 face=Arial></FONT></P></BODY></HTML>",0,0,2019-05-30T09:27:50,5c8068728eca11e5bf18002590713bc0,2010-03-15T14:11:04,,,,EVOLVEADMIN,EVOLVEADMIN,ATALMOR,,
0.0,39bed8be4ca211e39beff81a67018365,,Transportation Management,Transportation Management,0.0,1899-12-30T00:00:00,0,09.10.03,0,1e0d233aa15811e2a691f04da23a38c8,,e1ba9cf239d811db9075004096a6c0fb,9.10.3,Transportation Management applications provide workflow and orchestration for the planning of materials to be shipped to and from storage locations. This is done in conjunction with both the suppliers and the Logistics fulfillment process in order to optimize the utilization of internal and 3rd party carriers.,,0,0,2017-07-12T14:37:10,5c8068728eca11e5bf18002590713bc0,2013-04-09T14:57:33,,,,DFREED,DFREED,DFREED,,
0.0,c0e868fe4ca311e39beff81a67018365,,Offer Management (Deleted),Offer Management (Deleted),0.0,1899-12-30T00:00:00,0,,0,1e3099d60fb711dc87b800059a3c7800,,e1ba9cf239d811db9075004096a6c0fb,3.6.3 (This Application ID has been deliberately unused!),,,1,0,2017-06-27T17:41:11,5c8068728eca11e5bf18002590713bc0,2007-05-31T15:40:08,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Fault Surveillance,Fault Surveillance,0.0,1899-12-30T00:00:00,0,07.10.01,0,1e478511471c11df8c200026b9bf6441,,e1ba9cf239d811db9075004096a6c0fb,7.10.1,Fault Surveillance applications provide the necessary functionality to monitor the operational status of the service provider's resources.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7600.16535""></HEAD>
<BODY>
<P><FONT size=2 face=Arial>Fault Surveillance applications are responsible for 
displaying the operational status of the resource in either a tabular or 
graphical representation or both. The applications either directly communicate 
directly with the resources or through the resource domain management. These 
applications are responsible for collecting the status messages and correlating 
them to resource topology.</FONT></P></BODY></HTML>",0,0,2017-07-12T14:37:07,5c8068728eca11e5bf18002590713bc0,2010-04-13T12:46:35,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Fallout Management,Fallout Management,0.0,1899-12-30T00:00:00,0,11.02,0,1e9a06622dee11df9559001de065480b,,e1ba9cf039d811db9075004096a6c0fb,11.2,"Fallout Management applications manage the manual steps within an order flow. These steps might be due to an error, an exception, or simply a planned manual step. Fallout can come from order management applications within the customer, service, or resource layers After the fallout/manual stepis addressed, the order flow will presumably continue from that point within the ordering flow.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.6001.18876""></HEAD>
<BODY>
<P><FONT size=2 face=Arial>Fallout Management applications provide the following 
key functionality:</FONT></P>
<UL type=disc>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Auto Correction <?xml:namespace prefix = o ns = 
  ""urn:schemas-microsoft-com:office:office"" 
  /><o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Correction Assistance 
  <o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Manual Correction Queue Handling 
  <o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Fallout Dashboard 
<o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Fallout Interface Bus 
  <o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Fallout Reporting 
<o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Fallout Notification 
  <o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  size=2 face=Arial>Fallout Rules Engine </FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""></SPAN><SPAN 
  style=""LINE-HEIGHT: 115%; FONT-FAMILY: 'Calibri','sans-serif'; FONT-SIZE: 11pt; mso-fareast-font-family: 'Times New Roman'; mso-ascii-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: 'Times New Roman'; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA""><FONT 
  size=2 face=Arial>Fallout Orchestration</FONT></SPAN></LI></UL></BODY></HTML>",0,0,2017-07-12T14:36:57,5c8068728eca11e5bf18002590713bc0,2010-03-12T10:44:19,,,,EVOLVEADMIN,EVOLVEADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Salary Planning,Salary Planning,0.0,1899-12-30T00:00:00,0,09.02.09,0,1f73e75c219511df9556001de065480b,,e1ba9cf239d811db9075004096a6c0fb,9.2.9,"Salary Planning provides the necessary budgeting, compensation guidelines and analytics to support compensation plans.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN""><HTML><HEAD><META content=""text/html; charset=utf-8"" http-equiv=Content-Type><META name=GENERATOR content=""MSHTML 8.00.6001.19088""></HEAD><BODY><P><FONT size=2 face=Arial>Salary Planning provides the following functionality:</FONT></P>
<P><FONT size=2 face=Arial></FONT>
<UL>
<LI><FONT size=2 face=Arial>Compensation Comparison (internal/external) </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Salary Grades and Ranges </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Merit Increases </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Application of Compensation </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Job Descriptions </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Salary Updates </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT>
<UL><FONT size=2 face=Arial></FONT></UL>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Reporting and Analytics</FONT> 
<P></P>
<P></P></LI></UL></BODY></HTML>",0,0,2017-07-12T14:37:10,5c8068728eca11e5bf18002590713bc0,2010-02-24T17:37:02,,,,EVOLVEADMIN,EVOLVEADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Supplier/Partner Data Collection,Supplier/Partner Data Collection (Deleted),0.0,1899-12-30T00:00:00,0,08.02.05.02,0,204cd5baa08f11e2bf255c260a653b0e,,a4afc310752511db93fa000e3573f0d3,(This Application ID has been deliberately unused!),Deleted,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN""><HTML><HEAD><META content=""text/html; charset=utf-8"" http-equiv=Content-Type><META name=GENERATOR content=""MSHTML 8.00.6001.19088""></HEAD><BODY><P><FONT face=Arial><FONT size=2>Partner Data Collection includes:<?xml:namespace prefix = o ns = ""urn:schemas-microsoft-com:office:office"" /><o:p></o:p></FONT></FONT></P>
<UL type=disc>
<LI style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT face=Arial><FONT size=2>Collection of &nbsp;Usage and/or&nbsp;supplier/partner charges <o:p></o:p></FONT></FONT></SPAN>
<LI style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT face=Arial><FONT size=2>Collection of &nbsp;statistics on supplier/partner activities <o:p></o:p></FONT></FONT></SPAN>
<LI style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT size=2 face=Arial>Collection of &nbsp;adjustment and billed charge data</FONT></SPAN></LI></UL></BODY></HTML>",0,0,2020-05-29T09:23:40,5c8068728eca11e5bf18002590713bc0,2013-04-08T14:58:53,,,,DFREED,DFREED,ATALMOR,,
