@CWAVERAGERATING,@CWTOTALCOMMENT,@TYPE,@CAPABILITYIDENTIFIER,@EXPORTFLAG,@DATEVALIDATED,@WHENUPDATED,@GROUPSTRATIFICATION,@WHENCREATED,@NAME,@UNIQUEIDENTIFIER,@MATURITYLEVEL,@TEMPLATE,@DESCRIPTION,@VALIDATED,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.2.6.10,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Customer/Channel Matching,111856e9b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to associate a customer with one or more channels by which the customer is choosing to communicate with, or is allocated to communicate with, the organization.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.2.6.11,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Customer/Policy Matching,111856eab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a customer with a policy.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.2.7,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Customer Information Management,111856ebb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to organize, track, report on or otherwise disseminate attributes, data and other perspectives about a customer.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.2.7.1,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Customer Profile Management,111856ecb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to define and maintain the information attributes (metadata) of a customer.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.2.7.2,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Customer Type Management,111856edb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to determine and modify the category of a customer.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.2.7.3,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Customer State Management,111856eeb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to determine, modify, and interpret the status of a customer.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.2.7.4,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Customer History Management,111856efb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to manage a chronological order of events, points of engagement, and other actions or decisions related to a customer.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.2.7.4,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Customer Analytics Management,111856f0b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, establish, validate, and articulate metrics and measures on historic and predictive determinations with a given customer or customers.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a3b7b211ea80f1000d3a02ed0d,1.1.3,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Management,111856f1b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to conceptualize, design, develop, bundle, price, launch, maintain and retire goods and services offered by the Business.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.1,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Definition,111856f2b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, establish and specify a product",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.2,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Portfolio Management,111856f3b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to design, understand and list the collection of all the products and/or services offered by the organization.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.3,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Conceptualization,111856f4b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to invent or formulate an idea for a new product or product enhancement.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.3.1,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Need Determination,111856f5b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to identify and describe the appropriate market need for the new or enhanced product.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.3.2,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Requirements Determination,111856f6b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, describe, and prioritize the specifications required by the product.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.3.3,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Concept Framing,111856f7b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to articulate an idea for a new product or product enhancement.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.4,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Development,111856f8b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to move a product from conceptualization through design to its finished state.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.4.1,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Design,111856f9b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to take the conceptualization of an idea about a product while considering its predetermined specifications in order to define the product’s features and required standards of performance, which may include drawings, blueprints, and other representations.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.4.2,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Modeling,111856fab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to create approximations of the whole product, or particular parts, in order to determine feasibility and/or applicability of the product.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.4.3,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Prototyping,111856fbb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to create mock-ups of the whole product, or particular parts, in order to determine feasibility and/or applicability of the product.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.4.4,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Packaging,111856fcb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to prepare and disseminate a product into the marketplace.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.5,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Sourcing,111856fdb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, establish, and manage alternative origins of a product or its constituent parts.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.6,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Validation,111856feb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to determine if a product is proper and correct as compared to a set of internal requirements.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.7,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Price Determination,111856ffb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to set and maintain a current price list (with ranges and optional terms) by product/customer type, including standard and special (promotional) pricing.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.7.1,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Market-Based Price Determination,11185700b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to assess price options based on what a targeted market or markets will bear.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.7.2,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Cost-Based Price Determination,11185701b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to assess price options based on estimated product and distribution expenditures.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.7.3,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Price Finalization,11185702b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to formalize a product price that considers expenditures, market conditions, and related consideration.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.8,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Version Management,11185703b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, maintain and service the multitude of variations of a product available in the market.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.8.1,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Version Delta Determination,11185704b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to manage and articulate the differences among various versions of the same product.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.8.2,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Version Delta Reconciliation,11185705b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to ensure the smooth transition from one version of a product to another, including scenarios where this is not possible.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.9,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Lifecycle Management,11185706b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to manage the end-to-end lifecycle of a product, including inception, amendments, configuration and removal.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.9.1,0,1899-12-30T00:00:00,2020-06-26T13:36:45,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:45,Product Activation,11185707b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to manage the initiation of a product.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.9.2,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Retirement,11185708b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to manage the final stages of a product's existence. The ability to manage the final stages of a product’s existence.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.10,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Risk Management,11185709b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to assess the likelihood of harm to the business associated with a product.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.10.1,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Risk Level Determination,1118570ab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to identify and define the level of risk associated with a product.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.10.2,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Risk Threshold Determination,1118570bb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to identify and define the level of acceptable risk associated with a product.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.10.3,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Risk Aggregation,1118570cb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to consider a collective set of risk factors about a product and represent them from a rationalized perspective.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.11,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Access Management,1118570db7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to establish, control, restrict, and administer rights to view, use, or change a product in a variety of contexts.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.11.1,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Access Constraints Definition,1118570eb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to define and impose limitations of access rights to a given product or set of products.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.11.2,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Access Constraints Interpretation,1118570fb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to understand imposed access rights limitations for a given product or set of products.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.11.3,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Access Enforcement,11185710b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to ensure that access rights are granted where constraints are not appropriate and to prevent access where constraints are in place to prevent access.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.12,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Configuration,11185711b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to arrange, organize or construct an existing product.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.13,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Performance Management,11185712b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to evaluate the coverage and relative performance of all product parameters for the products and product combinations/bundles in the market.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.13.1,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Performance Threshold Setting,11185713b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to determine acceptable or unacceptable levels of performance.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.13.2,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Performance Threshold Measurement,11185714b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to determine if a product is exceeding or falling short of an acceptable threshold of performance.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.13.3,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Performance Constraints Determination,11185715b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to assess what is causing a product to under perform.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.14,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product Matching,11185716b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a product with other aspects of a product or related business objects.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.14.1,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product/Strategy Matching,11185717b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a product with a defined strategy.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.14.2,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product/Brand Matching,11185718b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a product with a brand.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.14.3,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product/Channel Matching,11185719b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a product with a given distribution or other type of channel.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.14.4,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product/Product Matching,1118571ab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate one product with another for product bundling or any other purpose.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.14.5,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product/Asset Matching,1118571bb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a product with an asset.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.14.6,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product/Policy Matching,1118571cb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a product with a policy.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.14.7,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product/Message Matching,1118571db7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a product specific message to the product.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.14.8,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product/Training Matching,1118571eb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate product-specific training to a given product.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.14.9,0,1899-12-30T00:00:00,2020-06-26T13:36:46,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:46,Product/Plan Matching,1118571fb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a plan with a product deployment.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.3.15,0,1899-12-30T00:00:00,2020-06-26T13:36:47,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:47,Product Information Management,11185720b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to maintain all product attributes and other information.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.3.15.1,0,1899-12-30T00:00:00,2020-06-26T13:36:47,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:47,Product Profile Management,11185721b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to articulate, organize, track, validate, and otherwise administer descriptive, identifying information about a product and its relationships.",0,ATALMOR,ATALMOR,ATALMOR
